# Assembly name:  ASM24072v1
# Organism name:  Nannochloropsis gaditana CCMP526 (eukaryotes)
# Infraspecific name:  strain=CCMP526
# Taxid:          1093141
# BioSample:      SAMN02981382
# BioProject:     PRJNA73791
# Submitter:      Colorado School of Mines
# Date:           2012-01-04
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AGNI01
# Assembly method: Newbler v. 2.3; Velvet v. 1.0.19
# Genome coverage: 230x
# Sequencing technology: 454 GS FLX Titanium; Illumina GA IIx
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000240725.1
# RefSeq assembly accession: GCF_000240725.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000240735.1	GCF_000240735.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold1036	unplaced-scaffold	na	na	JH471597.1	=	NW_005802917.1	Primary Assembly	8540	na
scaffold1037	unplaced-scaffold	na	na	JH471598.1	=	NW_005802916.1	Primary Assembly	8537	na
scaffold1038	unplaced-scaffold	na	na	JH471599.1	=	NW_005802915.1	Primary Assembly	8535	na
scaffold1039	unplaced-scaffold	na	na	JH471600.1	=	NW_005802914.1	Primary Assembly	8532	na
scaffold1040	unplaced-scaffold	na	na	JH471601.1	=	NW_005802913.1	Primary Assembly	8518	na
scaffold1041	unplaced-scaffold	na	na	JH471602.1	=	NW_005802912.1	Primary Assembly	8487	na
scaffold1042	unplaced-scaffold	na	na	JH471603.1	=	NW_005802911.1	Primary Assembly	8435	na
scaffold1043	unplaced-scaffold	na	na	JH471604.1	=	NW_005802910.1	Primary Assembly	8422	na
scaffold1044	unplaced-scaffold	na	na	JH471605.1	=	NW_005802909.1	Primary Assembly	8409	na
scaffold1045	unplaced-scaffold	na	na	JH471606.1	=	NW_005802908.1	Primary Assembly	8385	na
scaffold1046	unplaced-scaffold	na	na	JH471607.1	=	NW_005802907.1	Primary Assembly	8384	na
scaffold1047	unplaced-scaffold	na	na	JH471608.1	=	NW_005802906.1	Primary Assembly	8383	na
scaffold1048	unplaced-scaffold	na	na	JH471609.1	=	NW_005802905.1	Primary Assembly	8364	na
scaffold1049	unplaced-scaffold	na	na	JH471610.1	=	NW_005802904.1	Primary Assembly	8338	na
scaffold1050	unplaced-scaffold	na	na	JH471611.1	=	NW_005802903.1	Primary Assembly	8314	na
scaffold1051	unplaced-scaffold	na	na	JH471612.1	=	NW_005802902.1	Primary Assembly	8280	na
scaffold1052	unplaced-scaffold	na	na	JH471613.1	=	NW_005802901.1	Primary Assembly	8246	na
scaffold1053	unplaced-scaffold	na	na	JH471614.1	=	NW_005802900.1	Primary Assembly	8238	na
scaffold1054	unplaced-scaffold	na	na	JH471615.1	=	NW_005802899.1	Primary Assembly	8223	na
scaffold1055	unplaced-scaffold	na	na	JH471616.1	=	NW_005802898.1	Primary Assembly	8197	na
scaffold1056	unplaced-scaffold	na	na	JH471617.1	=	NW_005802897.1	Primary Assembly	8165	na
scaffold1057	unplaced-scaffold	na	na	JH471618.1	=	NW_005802896.1	Primary Assembly	8129	na
scaffold1058	unplaced-scaffold	na	na	JH471619.1	=	NW_005802895.1	Primary Assembly	8106	na
scaffold1059	unplaced-scaffold	na	na	JH471620.1	=	NW_005802894.1	Primary Assembly	8099	na
scaffold1060	unplaced-scaffold	na	na	JH471621.1	=	NW_005802893.1	Primary Assembly	8080	na
scaffold1061	unplaced-scaffold	na	na	JH471622.1	=	NW_005802892.1	Primary Assembly	8050	na
scaffold1062	unplaced-scaffold	na	na	JH471623.1	=	NW_005802891.1	Primary Assembly	8032	na
scaffold1063	unplaced-scaffold	na	na	JH471624.1	=	NW_005802890.1	Primary Assembly	8013	na
scaffold1064	unplaced-scaffold	na	na	JH471625.1	=	NW_005802889.1	Primary Assembly	7992	na
scaffold1065	unplaced-scaffold	na	na	JH471626.1	=	NW_005802888.1	Primary Assembly	7951	na
scaffold1066	unplaced-scaffold	na	na	JH471627.1	=	NW_005802887.1	Primary Assembly	7949	na
scaffold1067	unplaced-scaffold	na	na	JH471628.1	=	NW_005802886.1	Primary Assembly	7945	na
scaffold1068	unplaced-scaffold	na	na	JH471629.1	=	NW_005802885.1	Primary Assembly	7927	na
scaffold1069	unplaced-scaffold	na	na	JH471630.1	=	NW_005802884.1	Primary Assembly	7906	na
scaffold1070	unplaced-scaffold	na	na	JH471631.1	=	NW_005802883.1	Primary Assembly	7881	na
scaffold1071	unplaced-scaffold	na	na	JH471632.1	=	NW_005802882.1	Primary Assembly	7841	na
scaffold1072	unplaced-scaffold	na	na	JH471633.1	=	NW_005802881.1	Primary Assembly	7831	na
scaffold1073	unplaced-scaffold	na	na	JH471634.1	=	NW_005802880.1	Primary Assembly	7807	na
scaffold1074	unplaced-scaffold	na	na	JH471635.1	=	NW_005802879.1	Primary Assembly	7770	na
scaffold1075	unplaced-scaffold	na	na	JH471636.1	=	NW_005802878.1	Primary Assembly	7760	na
scaffold1076	unplaced-scaffold	na	na	JH471637.1	=	NW_005802877.1	Primary Assembly	7753	na
scaffold1077	unplaced-scaffold	na	na	JH471638.1	=	NW_005802876.1	Primary Assembly	7689	na
scaffold1078	unplaced-scaffold	na	na	JH471639.1	=	NW_005802875.1	Primary Assembly	7681	na
scaffold1079	unplaced-scaffold	na	na	JH471640.1	=	NW_005802874.1	Primary Assembly	7673	na
scaffold1080	unplaced-scaffold	na	na	JH471641.1	=	NW_005802873.1	Primary Assembly	7654	na
scaffold1081	unplaced-scaffold	na	na	JH471642.1	=	NW_005802872.1	Primary Assembly	7632	na
scaffold1082	unplaced-scaffold	na	na	JH471643.1	=	NW_005802871.1	Primary Assembly	7616	na
scaffold1083	unplaced-scaffold	na	na	JH471644.1	=	NW_005802870.1	Primary Assembly	7616	na
scaffold1084	unplaced-scaffold	na	na	JH471645.1	=	NW_005802869.1	Primary Assembly	7589	na
scaffold1085	unplaced-scaffold	na	na	JH471646.1	=	NW_005802868.1	Primary Assembly	7564	na
scaffold1086	unplaced-scaffold	na	na	JH471647.1	=	NW_005802867.1	Primary Assembly	7525	na
scaffold1087	unplaced-scaffold	na	na	JH471648.1	=	NW_005802866.1	Primary Assembly	7515	na
scaffold1088	unplaced-scaffold	na	na	JH471649.1	=	NW_005802865.1	Primary Assembly	7484	na
scaffold1089	unplaced-scaffold	na	na	JH471650.1	=	NW_005802864.1	Primary Assembly	7465	na
scaffold1090	unplaced-scaffold	na	na	JH471651.1	=	NW_005802863.1	Primary Assembly	7453	na
scaffold1091	unplaced-scaffold	na	na	JH471652.1	=	NW_005802862.1	Primary Assembly	7451	na
scaffold1092	unplaced-scaffold	na	na	JH471653.1	=	NW_005802861.1	Primary Assembly	7407	na
scaffold1093	unplaced-scaffold	na	na	JH471654.1	=	NW_005802860.1	Primary Assembly	7381	na
scaffold1094	unplaced-scaffold	na	na	JH471655.1	=	NW_005802859.1	Primary Assembly	7354	na
scaffold1095	unplaced-scaffold	na	na	JH471656.1	=	NW_005802858.1	Primary Assembly	7282	na
scaffold1096	unplaced-scaffold	na	na	JH471657.1	=	NW_005802857.1	Primary Assembly	7266	na
scaffold1097	unplaced-scaffold	na	na	JH471658.1	=	NW_005802856.1	Primary Assembly	7246	na
scaffold1098	unplaced-scaffold	na	na	JH471659.1	=	NW_005802855.1	Primary Assembly	7240	na
scaffold1099	unplaced-scaffold	na	na	JH471660.1	=	NW_005802854.1	Primary Assembly	7206	na
scaffold1100	unplaced-scaffold	na	na	JH471661.1	=	NW_005802853.1	Primary Assembly	7161	na
scaffold1101	unplaced-scaffold	na	na	JH471662.1	=	NW_005802852.1	Primary Assembly	7156	na
scaffold1102	unplaced-scaffold	na	na	JH471663.1	=	NW_005802851.1	Primary Assembly	7121	na
scaffold1103	unplaced-scaffold	na	na	JH471664.1	=	NW_005802850.1	Primary Assembly	7113	na
scaffold1104	unplaced-scaffold	na	na	JH471665.1	=	NW_005802849.1	Primary Assembly	7067	na
scaffold1105	unplaced-scaffold	na	na	JH471666.1	=	NW_005802848.1	Primary Assembly	7018	na
scaffold1106	unplaced-scaffold	na	na	JH471667.1	=	NW_005802847.1	Primary Assembly	7008	na
scaffold1107	unplaced-scaffold	na	na	JH471668.1	=	NW_005802846.1	Primary Assembly	7000	na
scaffold1108	unplaced-scaffold	na	na	JH471669.1	=	NW_005802845.1	Primary Assembly	6946	na
scaffold1109	unplaced-scaffold	na	na	JH471670.1	=	NW_005802844.1	Primary Assembly	6900	na
scaffold1110	unplaced-scaffold	na	na	JH471671.1	=	NW_005802843.1	Primary Assembly	6889	na
scaffold1111	unplaced-scaffold	na	na	JH471672.1	=	NW_005802842.1	Primary Assembly	6885	na
scaffold1112	unplaced-scaffold	na	na	JH471673.1	=	NW_005802841.1	Primary Assembly	6881	na
scaffold1113	unplaced-scaffold	na	na	JH471674.1	=	NW_005802840.1	Primary Assembly	6851	na
scaffold1114	unplaced-scaffold	na	na	JH471675.1	=	NW_005802839.1	Primary Assembly	6811	na
scaffold1115	unplaced-scaffold	na	na	JH471676.1	=	NW_005802838.1	Primary Assembly	6760	na
scaffold1116	unplaced-scaffold	na	na	JH471677.1	=	NW_005802837.1	Primary Assembly	6754	na
scaffold1117	unplaced-scaffold	na	na	JH471678.1	=	NW_005802836.1	Primary Assembly	6736	na
scaffold1118	unplaced-scaffold	na	na	JH471679.1	=	NW_005802835.1	Primary Assembly	6727	na
scaffold1119	unplaced-scaffold	na	na	JH471680.1	=	NW_005802834.1	Primary Assembly	6726	na
scaffold1120	unplaced-scaffold	na	na	JH471681.1	=	NW_005802833.1	Primary Assembly	6723	na
scaffold1121	unplaced-scaffold	na	na	JH471682.1	=	NW_005802832.1	Primary Assembly	6700	na
scaffold1122	unplaced-scaffold	na	na	JH471683.1	=	NW_005802831.1	Primary Assembly	6684	na
scaffold1123	unplaced-scaffold	na	na	JH471684.1	=	NW_005802830.1	Primary Assembly	6661	na
scaffold1124	unplaced-scaffold	na	na	JH471685.1	=	NW_005802829.1	Primary Assembly	6659	na
scaffold1125	unplaced-scaffold	na	na	JH471686.1	=	NW_005802828.1	Primary Assembly	6638	na
scaffold1126	unplaced-scaffold	na	na	JH471687.1	=	NW_005802827.1	Primary Assembly	6625	na
scaffold1127	unplaced-scaffold	na	na	JH471688.1	=	NW_005802826.1	Primary Assembly	6530	na
scaffold1128	unplaced-scaffold	na	na	JH471689.1	=	NW_005802825.1	Primary Assembly	6527	na
scaffold1129	unplaced-scaffold	na	na	JH471690.1	=	NW_005802824.1	Primary Assembly	6471	na
scaffold1130	unplaced-scaffold	na	na	JH471691.1	=	NW_005802823.1	Primary Assembly	6423	na
scaffold1131	unplaced-scaffold	na	na	JH471692.1	=	NW_005802822.1	Primary Assembly	6385	na
scaffold1132	unplaced-scaffold	na	na	JH471693.1	=	NW_005802821.1	Primary Assembly	6382	na
scaffold1133	unplaced-scaffold	na	na	JH471694.1	=	NW_005802820.1	Primary Assembly	6374	na
scaffold1134	unplaced-scaffold	na	na	JH471695.1	=	NW_005802819.1	Primary Assembly	6365	na
scaffold1135	unplaced-scaffold	na	na	JH471696.1	=	NW_005802818.1	Primary Assembly	6302	na
scaffold1136	unplaced-scaffold	na	na	JH471697.1	=	NW_005802817.1	Primary Assembly	6273	na
scaffold1137	unplaced-scaffold	na	na	JH471698.1	=	NW_005802816.1	Primary Assembly	6227	na
scaffold1138	unplaced-scaffold	na	na	JH471699.1	=	NW_005802815.1	Primary Assembly	6214	na
scaffold1139	unplaced-scaffold	na	na	JH471700.1	=	NW_005802814.1	Primary Assembly	6208	na
scaffold1140	unplaced-scaffold	na	na	JH471701.1	=	NW_005802813.1	Primary Assembly	6205	na
scaffold1141	unplaced-scaffold	na	na	JH471702.1	=	NW_005802812.1	Primary Assembly	6203	na
scaffold1142	unplaced-scaffold	na	na	JH471703.1	=	NW_005802811.1	Primary Assembly	6144	na
scaffold1143	unplaced-scaffold	na	na	JH471704.1	=	NW_005802810.1	Primary Assembly	6102	na
scaffold1144	unplaced-scaffold	na	na	JH471705.1	=	NW_005802809.1	Primary Assembly	6075	na
scaffold1145	unplaced-scaffold	na	na	JH471706.1	=	NW_005802808.1	Primary Assembly	6054	na
scaffold1146	unplaced-scaffold	na	na	JH471707.1	=	NW_005802807.1	Primary Assembly	6007	na
scaffold1147	unplaced-scaffold	na	na	JH471708.1	=	NW_005802806.1	Primary Assembly	6005	na
scaffold1148	unplaced-scaffold	na	na	JH471709.1	=	NW_005802805.1	Primary Assembly	6001	na
scaffold1149	unplaced-scaffold	na	na	JH471710.1	=	NW_005802804.1	Primary Assembly	5950	na
scaffold1150	unplaced-scaffold	na	na	JH471711.1	=	NW_005802803.1	Primary Assembly	5920	na
scaffold1151	unplaced-scaffold	na	na	JH471712.1	=	NW_005802802.1	Primary Assembly	5901	na
scaffold1152	unplaced-scaffold	na	na	JH471713.1	=	NW_005802801.1	Primary Assembly	5882	na
scaffold1153	unplaced-scaffold	na	na	JH471714.1	=	NW_005802800.1	Primary Assembly	5872	na
scaffold1154	unplaced-scaffold	na	na	JH471715.1	=	NW_005802799.1	Primary Assembly	5850	na
scaffold1155	unplaced-scaffold	na	na	JH471716.1	=	NW_005802798.1	Primary Assembly	5835	na
scaffold1156	unplaced-scaffold	na	na	JH471717.1	=	NW_005802797.1	Primary Assembly	5819	na
scaffold1157	unplaced-scaffold	na	na	JH471718.1	=	NW_005802796.1	Primary Assembly	5812	na
scaffold1158	unplaced-scaffold	na	na	JH471719.1	=	NW_005802795.1	Primary Assembly	5785	na
scaffold1159	unplaced-scaffold	na	na	JH471720.1	=	NW_005802794.1	Primary Assembly	5766	na
scaffold1160	unplaced-scaffold	na	na	JH471721.1	=	NW_005802793.1	Primary Assembly	5749	na
scaffold1161	unplaced-scaffold	na	na	JH471722.1	=	NW_005802792.1	Primary Assembly	5677	na
scaffold1162	unplaced-scaffold	na	na	JH471723.1	=	NW_005802791.1	Primary Assembly	5673	na
scaffold1163	unplaced-scaffold	na	na	JH471724.1	=	NW_005802790.1	Primary Assembly	5669	na
scaffold1164	unplaced-scaffold	na	na	JH471725.1	=	NW_005802789.1	Primary Assembly	5668	na
scaffold1165	unplaced-scaffold	na	na	JH471726.1	=	NW_005802788.1	Primary Assembly	5658	na
scaffold1166	unplaced-scaffold	na	na	JH471727.1	=	NW_005802787.1	Primary Assembly	5652	na
scaffold1167	unplaced-scaffold	na	na	JH471728.1	=	NW_005802786.1	Primary Assembly	5611	na
scaffold1168	unplaced-scaffold	na	na	JH471729.1	=	NW_005802785.1	Primary Assembly	5608	na
scaffold1169	unplaced-scaffold	na	na	JH471730.1	=	NW_005802784.1	Primary Assembly	5597	na
scaffold1170	unplaced-scaffold	na	na	JH471731.1	=	NW_005802783.1	Primary Assembly	5565	na
scaffold1171	unplaced-scaffold	na	na	JH471732.1	=	NW_005802782.1	Primary Assembly	5564	na
scaffold1172	unplaced-scaffold	na	na	JH471733.1	=	NW_005802781.1	Primary Assembly	5558	na
scaffold1173	unplaced-scaffold	na	na	JH471734.1	=	NW_005802780.1	Primary Assembly	5557	na
scaffold1174	unplaced-scaffold	na	na	JH471735.1	=	NW_005802779.1	Primary Assembly	5552	na
scaffold1175	unplaced-scaffold	na	na	JH471736.1	=	NW_005802778.1	Primary Assembly	5550	na
scaffold1176	unplaced-scaffold	na	na	JH471737.1	=	NW_005802777.1	Primary Assembly	5543	na
scaffold1177	unplaced-scaffold	na	na	JH471738.1	=	NW_005802776.1	Primary Assembly	5513	na
scaffold1178	unplaced-scaffold	na	na	JH471739.1	=	NW_005802775.1	Primary Assembly	5508	na
scaffold1179	unplaced-scaffold	na	na	JH471740.1	=	NW_005802774.1	Primary Assembly	5495	na
scaffold1180	unplaced-scaffold	na	na	JH471741.1	=	NW_005802773.1	Primary Assembly	5479	na
scaffold1181	unplaced-scaffold	na	na	JH471742.1	=	NW_005802772.1	Primary Assembly	5428	na
scaffold1182	unplaced-scaffold	na	na	JH471743.1	=	NW_005802771.1	Primary Assembly	5422	na
scaffold1183	unplaced-scaffold	na	na	JH471744.1	=	NW_005802770.1	Primary Assembly	5410	na
scaffold1184	unplaced-scaffold	na	na	JH471745.1	=	NW_005802769.1	Primary Assembly	5389	na
scaffold1185	unplaced-scaffold	na	na	JH471746.1	=	NW_005802768.1	Primary Assembly	5348	na
scaffold1186	unplaced-scaffold	na	na	JH471747.1	=	NW_005802767.1	Primary Assembly	5320	na
scaffold1187	unplaced-scaffold	na	na	JH471748.1	=	NW_005802766.1	Primary Assembly	5292	na
scaffold1188	unplaced-scaffold	na	na	JH471749.1	=	NW_005802765.1	Primary Assembly	5287	na
scaffold1189	unplaced-scaffold	na	na	JH471750.1	=	NW_005802764.1	Primary Assembly	5285	na
scaffold1190	unplaced-scaffold	na	na	JH471751.1	=	NW_005802763.1	Primary Assembly	5278	na
scaffold1191	unplaced-scaffold	na	na	JH471752.1	=	NW_005802762.1	Primary Assembly	5275	na
scaffold1192	unplaced-scaffold	na	na	JH471753.1	=	NW_005802761.1	Primary Assembly	5270	na
scaffold1193	unplaced-scaffold	na	na	JH471754.1	=	NW_005802760.1	Primary Assembly	5239	na
scaffold1194	unplaced-scaffold	na	na	JH471755.1	=	NW_005802759.1	Primary Assembly	5222	na
scaffold1195	unplaced-scaffold	na	na	JH471756.1	=	NW_005802758.1	Primary Assembly	5169	na
scaffold1196	unplaced-scaffold	na	na	JH471757.1	=	NW_005802757.1	Primary Assembly	5151	na
scaffold1197	unplaced-scaffold	na	na	JH471758.1	=	NW_005802756.1	Primary Assembly	5134	na
scaffold1198	unplaced-scaffold	na	na	JH471759.1	=	NW_005802755.1	Primary Assembly	5132	na
scaffold1199	unplaced-scaffold	na	na	JH471760.1	=	NW_005802754.1	Primary Assembly	5085	na
scaffold1200	unplaced-scaffold	na	na	JH471761.1	=	NW_005802753.1	Primary Assembly	5071	na
scaffold1201	unplaced-scaffold	na	na	JH471762.1	=	NW_005802752.1	Primary Assembly	5070	na
scaffold1202	unplaced-scaffold	na	na	JH471763.1	=	NW_005802751.1	Primary Assembly	5062	na
scaffold1203	unplaced-scaffold	na	na	JH471764.1	=	NW_005802750.1	Primary Assembly	5061	na
scaffold1204	unplaced-scaffold	na	na	JH471765.1	=	NW_005802749.1	Primary Assembly	5060	na
scaffold1205	unplaced-scaffold	na	na	JH471766.1	=	NW_005802748.1	Primary Assembly	5052	na
scaffold1206	unplaced-scaffold	na	na	JH471767.1	=	NW_005802747.1	Primary Assembly	5049	na
scaffold1207	unplaced-scaffold	na	na	JH471768.1	=	NW_005802746.1	Primary Assembly	5039	na
scaffold1208	unplaced-scaffold	na	na	JH471769.1	=	NW_005802745.1	Primary Assembly	5031	na
scaffold1209	unplaced-scaffold	na	na	JH471770.1	=	NW_005802744.1	Primary Assembly	4986	na
scaffold1210	unplaced-scaffold	na	na	JH471771.1	=	NW_005802743.1	Primary Assembly	4976	na
scaffold1211	unplaced-scaffold	na	na	JH471772.1	=	NW_005802742.1	Primary Assembly	4942	na
scaffold1212	unplaced-scaffold	na	na	JH471773.1	=	NW_005802741.1	Primary Assembly	4934	na
scaffold1213	unplaced-scaffold	na	na	JH471774.1	=	NW_005802740.1	Primary Assembly	4930	na
scaffold1214	unplaced-scaffold	na	na	JH471775.1	=	NW_005802739.1	Primary Assembly	4919	na
scaffold1215	unplaced-scaffold	na	na	JH471776.1	=	NW_005802738.1	Primary Assembly	4919	na
scaffold1216	unplaced-scaffold	na	na	JH471777.1	=	NW_005802737.1	Primary Assembly	4895	na
scaffold1217	unplaced-scaffold	na	na	JH471778.1	=	NW_005802736.1	Primary Assembly	4884	na
scaffold1218	unplaced-scaffold	na	na	JH471779.1	=	NW_005802735.1	Primary Assembly	4878	na
scaffold1219	unplaced-scaffold	na	na	JH471780.1	=	NW_005802734.1	Primary Assembly	4877	na
scaffold1220	unplaced-scaffold	na	na	JH471781.1	=	NW_005802733.1	Primary Assembly	4868	na
scaffold1221	unplaced-scaffold	na	na	JH471782.1	=	NW_005802732.1	Primary Assembly	4852	na
scaffold1222	unplaced-scaffold	na	na	JH471783.1	=	NW_005802731.1	Primary Assembly	4845	na
scaffold1223	unplaced-scaffold	na	na	JH471784.1	=	NW_005802730.1	Primary Assembly	4839	na
scaffold1224	unplaced-scaffold	na	na	JH471785.1	=	NW_005802729.1	Primary Assembly	4838	na
scaffold1225	unplaced-scaffold	na	na	JH471786.1	=	NW_005802728.1	Primary Assembly	4829	na
scaffold1226	unplaced-scaffold	na	na	JH471787.1	=	NW_005802727.1	Primary Assembly	4821	na
scaffold1227	unplaced-scaffold	na	na	JH471788.1	=	NW_005802726.1	Primary Assembly	4814	na
scaffold1228	unplaced-scaffold	na	na	JH471789.1	=	NW_005802725.1	Primary Assembly	4784	na
scaffold1229	unplaced-scaffold	na	na	JH471790.1	=	NW_005802724.1	Primary Assembly	4772	na
scaffold1230	unplaced-scaffold	na	na	JH471791.1	=	NW_005802723.1	Primary Assembly	4752	na
scaffold1231	unplaced-scaffold	na	na	JH471792.1	=	NW_005802722.1	Primary Assembly	4744	na
scaffold1232	unplaced-scaffold	na	na	JH471793.1	=	NW_005802721.1	Primary Assembly	4743	na
scaffold1233	unplaced-scaffold	na	na	JH471794.1	=	NW_005802720.1	Primary Assembly	4737	na
scaffold1234	unplaced-scaffold	na	na	JH471795.1	=	NW_005802719.1	Primary Assembly	4712	na
scaffold1235	unplaced-scaffold	na	na	JH471796.1	=	NW_005802718.1	Primary Assembly	4708	na
scaffold1236	unplaced-scaffold	na	na	JH471797.1	=	NW_005802717.1	Primary Assembly	4693	na
scaffold1237	unplaced-scaffold	na	na	JH471798.1	=	NW_005802716.1	Primary Assembly	4679	na
scaffold1238	unplaced-scaffold	na	na	JH471799.1	=	NW_005802715.1	Primary Assembly	4655	na
scaffold1239	unplaced-scaffold	na	na	JH471800.1	=	NW_005802714.1	Primary Assembly	4652	na
scaffold1240	unplaced-scaffold	na	na	JH471801.1	=	NW_005802713.1	Primary Assembly	4650	na
scaffold1241	unplaced-scaffold	na	na	JH471802.1	=	NW_005802712.1	Primary Assembly	4601	na
scaffold1242	unplaced-scaffold	na	na	JH471803.1	=	NW_005802711.1	Primary Assembly	4580	na
scaffold1243	unplaced-scaffold	na	na	JH471804.1	=	NW_005802710.1	Primary Assembly	4545	na
scaffold1244	unplaced-scaffold	na	na	JH471805.1	=	NW_005802709.1	Primary Assembly	4539	na
scaffold1245	unplaced-scaffold	na	na	JH471806.1	=	NW_005802708.1	Primary Assembly	4528	na
scaffold1246	unplaced-scaffold	na	na	JH471807.1	=	NW_005802707.1	Primary Assembly	4519	na
scaffold1247	unplaced-scaffold	na	na	JH471808.1	=	NW_005802706.1	Primary Assembly	4508	na
scaffold1248	unplaced-scaffold	na	na	JH471809.1	=	NW_005802705.1	Primary Assembly	4489	na
scaffold1249	unplaced-scaffold	na	na	JH471810.1	=	NW_005802704.1	Primary Assembly	4489	na
scaffold1250	unplaced-scaffold	na	na	JH471811.1	=	NW_005802703.1	Primary Assembly	4487	na
scaffold1251	unplaced-scaffold	na	na	JH471812.1	=	NW_005802702.1	Primary Assembly	4481	na
scaffold1252	unplaced-scaffold	na	na	JH471813.1	=	NW_005802701.1	Primary Assembly	4479	na
scaffold1253	unplaced-scaffold	na	na	JH471814.1	=	NW_005802700.1	Primary Assembly	4473	na
scaffold1254	unplaced-scaffold	na	na	JH471815.1	=	NW_005802699.1	Primary Assembly	4464	na
scaffold1255	unplaced-scaffold	na	na	JH471816.1	=	NW_005802698.1	Primary Assembly	4448	na
scaffold1256	unplaced-scaffold	na	na	JH471817.1	=	NW_005802697.1	Primary Assembly	4424	na
scaffold1257	unplaced-scaffold	na	na	JH471818.1	=	NW_005802696.1	Primary Assembly	4410	na
scaffold1258	unplaced-scaffold	na	na	JH471819.1	=	NW_005802695.1	Primary Assembly	4406	na
scaffold1259	unplaced-scaffold	na	na	JH471820.1	=	NW_005802694.1	Primary Assembly	4405	na
scaffold1260	unplaced-scaffold	na	na	JH471821.1	=	NW_005802693.1	Primary Assembly	4403	na
scaffold1261	unplaced-scaffold	na	na	JH471822.1	=	NW_005802692.1	Primary Assembly	4389	na
scaffold1262	unplaced-scaffold	na	na	JH471823.1	=	NW_005802691.1	Primary Assembly	4376	na
scaffold1263	unplaced-scaffold	na	na	JH471824.1	=	NW_005802690.1	Primary Assembly	4373	na
scaffold1264	unplaced-scaffold	na	na	JH471825.1	=	NW_005802689.1	Primary Assembly	4357	na
scaffold1265	unplaced-scaffold	na	na	JH471826.1	=	NW_005802688.1	Primary Assembly	4350	na
scaffold1266	unplaced-scaffold	na	na	JH471827.1	=	NW_005802687.1	Primary Assembly	4323	na
scaffold1267	unplaced-scaffold	na	na	JH471828.1	=	NW_005802686.1	Primary Assembly	4322	na
scaffold1268	unplaced-scaffold	na	na	JH471829.1	=	NW_005802685.1	Primary Assembly	4321	na
scaffold1269	unplaced-scaffold	na	na	JH471830.1	=	NW_005802684.1	Primary Assembly	4319	na
scaffold1270	unplaced-scaffold	na	na	JH471831.1	=	NW_005802683.1	Primary Assembly	4315	na
scaffold1271	unplaced-scaffold	na	na	JH471832.1	=	NW_005802682.1	Primary Assembly	4295	na
scaffold1272	unplaced-scaffold	na	na	JH471833.1	=	NW_005802681.1	Primary Assembly	4283	na
scaffold1273	unplaced-scaffold	na	na	JH471834.1	=	NW_005802680.1	Primary Assembly	4282	na
scaffold1274	unplaced-scaffold	na	na	JH471835.1	=	NW_005802679.1	Primary Assembly	4279	na
scaffold1275	unplaced-scaffold	na	na	JH471836.1	=	NW_005802678.1	Primary Assembly	4255	na
scaffold1276	unplaced-scaffold	na	na	JH471837.1	=	NW_005802677.1	Primary Assembly	4253	na
scaffold1277	unplaced-scaffold	na	na	JH471838.1	=	NW_005802676.1	Primary Assembly	4248	na
scaffold1278	unplaced-scaffold	na	na	JH471839.1	=	NW_005802675.1	Primary Assembly	4247	na
scaffold1279	unplaced-scaffold	na	na	JH471840.1	=	NW_005802674.1	Primary Assembly	4237	na
scaffold1280	unplaced-scaffold	na	na	JH471841.1	=	NW_005802673.1	Primary Assembly	4236	na
scaffold1281	unplaced-scaffold	na	na	JH471842.1	=	NW_005802672.1	Primary Assembly	4229	na
scaffold1282	unplaced-scaffold	na	na	JH471843.1	=	NW_005802671.1	Primary Assembly	4226	na
scaffold1283	unplaced-scaffold	na	na	JH471844.1	=	NW_005802670.1	Primary Assembly	4223	na
scaffold1284	unplaced-scaffold	na	na	JH471845.1	=	NW_005802669.1	Primary Assembly	4223	na
scaffold1285	unplaced-scaffold	na	na	JH471846.1	=	NW_005802668.1	Primary Assembly	4169	na
scaffold1286	unplaced-scaffold	na	na	JH471847.1	=	NW_005802667.1	Primary Assembly	4110	na
scaffold1287	unplaced-scaffold	na	na	JH471848.1	=	NW_005802666.1	Primary Assembly	4093	na
scaffold1288	unplaced-scaffold	na	na	JH471849.1	=	NW_005802665.1	Primary Assembly	4086	na
scaffold1289	unplaced-scaffold	na	na	JH471850.1	=	NW_005802664.1	Primary Assembly	4076	na
scaffold1290	unplaced-scaffold	na	na	JH471851.1	=	NW_005802663.1	Primary Assembly	4068	na
scaffold1291	unplaced-scaffold	na	na	JH471852.1	=	NW_005802662.1	Primary Assembly	4045	na
scaffold1292	unplaced-scaffold	na	na	JH471853.1	=	NW_005802661.1	Primary Assembly	4025	na
