# Assembly name:  Dunsal1 v. 2
# Organism name:  Dunaliella salina (green algae)
# Infraspecific name:  strain=CCAP 19/18
# Taxid:          3046
# BioSample:      SAMN02746051
# BioProject:     PRJNA32771
# Submitter:      JGI
# Date:           2020-07-10
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    NSFN02
# Assembly method: AllPaths-LG v. r52488
# Expected final version: no
# Genome coverage: 89.6x
# Sequencing technology: Illumina; Sanger
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_002284615.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002284625.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
DUNSAscaffold_254	unplaced-scaffold	na	na	MU069689.1	<>	na	Primary Assembly	389041	na
DUNSAscaffold_255	unplaced-scaffold	na	na	MU069690.1	<>	na	Primary Assembly	388855	na
DUNSAscaffold_256	unplaced-scaffold	na	na	MU069691.1	<>	na	Primary Assembly	388505	na
DUNSAscaffold_257	unplaced-scaffold	na	na	MU069692.1	<>	na	Primary Assembly	388154	na
DUNSAscaffold_258	unplaced-scaffold	na	na	MU069693.1	<>	na	Primary Assembly	387435	na
DUNSAscaffold_259	unplaced-scaffold	na	na	MU069694.1	<>	na	Primary Assembly	385576	na
DUNSAscaffold_260	unplaced-scaffold	na	na	MU069695.1	<>	na	Primary Assembly	384868	na
DUNSAscaffold_261	unplaced-scaffold	na	na	MU069696.1	<>	na	Primary Assembly	384208	na
DUNSAscaffold_262	unplaced-scaffold	na	na	MU069697.1	<>	na	Primary Assembly	384072	na
DUNSAscaffold_263	unplaced-scaffold	na	na	MU069698.1	<>	na	Primary Assembly	383506	na
DUNSAscaffold_264	unplaced-scaffold	na	na	MU069699.1	<>	na	Primary Assembly	382692	na
DUNSAscaffold_265	unplaced-scaffold	na	na	MU069700.1	<>	na	Primary Assembly	382160	na
DUNSAscaffold_266	unplaced-scaffold	na	na	MU069701.1	<>	na	Primary Assembly	381708	na
DUNSAscaffold_267	unplaced-scaffold	na	na	MU069702.1	<>	na	Primary Assembly	379969	na
DUNSAscaffold_268	unplaced-scaffold	na	na	MU069703.1	<>	na	Primary Assembly	379589	na
DUNSAscaffold_269	unplaced-scaffold	na	na	MU069704.1	<>	na	Primary Assembly	379250	na
DUNSAscaffold_270	unplaced-scaffold	na	na	MU069705.1	<>	na	Primary Assembly	378410	na
DUNSAscaffold_271	unplaced-scaffold	na	na	MU069706.1	<>	na	Primary Assembly	378207	na
DUNSAscaffold_272	unplaced-scaffold	na	na	MU069707.1	<>	na	Primary Assembly	377714	na
DUNSAscaffold_273	unplaced-scaffold	na	na	MU069708.1	<>	na	Primary Assembly	376874	na
DUNSAscaffold_274	unplaced-scaffold	na	na	MU069709.1	<>	na	Primary Assembly	376656	na
DUNSAscaffold_275	unplaced-scaffold	na	na	MU069710.1	<>	na	Primary Assembly	375436	na
DUNSAscaffold_276	unplaced-scaffold	na	na	MU069711.1	<>	na	Primary Assembly	375201	na
DUNSAscaffold_277	unplaced-scaffold	na	na	MU069712.1	<>	na	Primary Assembly	373459	na
DUNSAscaffold_278	unplaced-scaffold	na	na	MU069713.1	<>	na	Primary Assembly	372466	na
DUNSAscaffold_279	unplaced-scaffold	na	na	MU069714.1	<>	na	Primary Assembly	371418	na
DUNSAscaffold_280	unplaced-scaffold	na	na	MU069715.1	<>	na	Primary Assembly	371062	na
DUNSAscaffold_281	unplaced-scaffold	na	na	MU069716.1	<>	na	Primary Assembly	370906	na
DUNSAscaffold_282	unplaced-scaffold	na	na	MU069717.1	<>	na	Primary Assembly	368905	na
DUNSAscaffold_283	unplaced-scaffold	na	na	MU069718.1	<>	na	Primary Assembly	368547	na
DUNSAscaffold_284	unplaced-scaffold	na	na	MU069719.1	<>	na	Primary Assembly	368283	na
DUNSAscaffold_285	unplaced-scaffold	na	na	MU069720.1	<>	na	Primary Assembly	365126	na
DUNSAscaffold_286	unplaced-scaffold	na	na	MU069721.1	<>	na	Primary Assembly	364867	na
DUNSAscaffold_287	unplaced-scaffold	na	na	MU069722.1	<>	na	Primary Assembly	364726	na
DUNSAscaffold_288	unplaced-scaffold	na	na	MU069723.1	<>	na	Primary Assembly	362727	na
DUNSAscaffold_289	unplaced-scaffold	na	na	MU069724.1	<>	na	Primary Assembly	362246	na
DUNSAscaffold_290	unplaced-scaffold	na	na	MU069725.1	<>	na	Primary Assembly	362064	na
DUNSAscaffold_291	unplaced-scaffold	na	na	MU069726.1	<>	na	Primary Assembly	361963	na
DUNSAscaffold_292	unplaced-scaffold	na	na	MU069727.1	<>	na	Primary Assembly	361360	na
DUNSAscaffold_293	unplaced-scaffold	na	na	MU069728.1	<>	na	Primary Assembly	360713	na
DUNSAscaffold_294	unplaced-scaffold	na	na	MU069729.1	<>	na	Primary Assembly	360048	na
DUNSAscaffold_295	unplaced-scaffold	na	na	MU069730.1	<>	na	Primary Assembly	358879	na
DUNSAscaffold_296	unplaced-scaffold	na	na	MU069731.1	<>	na	Primary Assembly	358366	na
DUNSAscaffold_297	unplaced-scaffold	na	na	MU069732.1	<>	na	Primary Assembly	358294	na
DUNSAscaffold_298	unplaced-scaffold	na	na	MU069733.1	<>	na	Primary Assembly	357990	na
DUNSAscaffold_299	unplaced-scaffold	na	na	MU069734.1	<>	na	Primary Assembly	357125	na
DUNSAscaffold_300	unplaced-scaffold	na	na	MU069735.1	<>	na	Primary Assembly	357107	na
DUNSAscaffold_301	unplaced-scaffold	na	na	MU069736.1	<>	na	Primary Assembly	356702	na
DUNSAscaffold_302	unplaced-scaffold	na	na	MU069737.1	<>	na	Primary Assembly	356356	na
DUNSAscaffold_303	unplaced-scaffold	na	na	MU069738.1	<>	na	Primary Assembly	355306	na
DUNSAscaffold_304	unplaced-scaffold	na	na	MU069739.1	<>	na	Primary Assembly	354283	na
DUNSAscaffold_305	unplaced-scaffold	na	na	MU069740.1	<>	na	Primary Assembly	354063	na
DUNSAscaffold_306	unplaced-scaffold	na	na	MU069741.1	<>	na	Primary Assembly	353717	na
DUNSAscaffold_307	unplaced-scaffold	na	na	MU069742.1	<>	na	Primary Assembly	353034	na
DUNSAscaffold_308	unplaced-scaffold	na	na	MU069743.1	<>	na	Primary Assembly	352194	na
DUNSAscaffold_309	unplaced-scaffold	na	na	MU069744.1	<>	na	Primary Assembly	349765	na
DUNSAscaffold_310	unplaced-scaffold	na	na	MU069745.1	<>	na	Primary Assembly	349213	na
DUNSAscaffold_311	unplaced-scaffold	na	na	MU069746.1	<>	na	Primary Assembly	348525	na
DUNSAscaffold_312	unplaced-scaffold	na	na	MU069747.1	<>	na	Primary Assembly	348266	na
DUNSAscaffold_313	unplaced-scaffold	na	na	MU069748.1	<>	na	Primary Assembly	347899	na
DUNSAscaffold_314	unplaced-scaffold	na	na	MU069749.1	<>	na	Primary Assembly	346921	na
DUNSAscaffold_315	unplaced-scaffold	na	na	MU069750.1	<>	na	Primary Assembly	345843	na
DUNSAscaffold_316	unplaced-scaffold	na	na	MU069751.1	<>	na	Primary Assembly	343986	na
DUNSAscaffold_317	unplaced-scaffold	na	na	MU069752.1	<>	na	Primary Assembly	343895	na
DUNSAscaffold_318	unplaced-scaffold	na	na	MU069753.1	<>	na	Primary Assembly	343142	na
DUNSAscaffold_319	unplaced-scaffold	na	na	MU069754.1	<>	na	Primary Assembly	342846	na
DUNSAscaffold_320	unplaced-scaffold	na	na	MU069755.1	<>	na	Primary Assembly	341561	na
DUNSAscaffold_321	unplaced-scaffold	na	na	MU069756.1	<>	na	Primary Assembly	340720	na
DUNSAscaffold_322	unplaced-scaffold	na	na	MU069757.1	<>	na	Primary Assembly	339916	na
DUNSAscaffold_323	unplaced-scaffold	na	na	MU069758.1	<>	na	Primary Assembly	339689	na
DUNSAscaffold_324	unplaced-scaffold	na	na	MU069759.1	<>	na	Primary Assembly	339617	na
DUNSAscaffold_325	unplaced-scaffold	na	na	MU069760.1	<>	na	Primary Assembly	338729	na
DUNSAscaffold_326	unplaced-scaffold	na	na	MU069761.1	<>	na	Primary Assembly	337627	na
DUNSAscaffold_327	unplaced-scaffold	na	na	MU069762.1	<>	na	Primary Assembly	337526	na
DUNSAscaffold_328	unplaced-scaffold	na	na	MU069763.1	<>	na	Primary Assembly	337235	na
DUNSAscaffold_329	unplaced-scaffold	na	na	MU069764.1	<>	na	Primary Assembly	336902	na
DUNSAscaffold_330	unplaced-scaffold	na	na	MU069765.1	<>	na	Primary Assembly	335635	na
DUNSAscaffold_331	unplaced-scaffold	na	na	MU069766.1	<>	na	Primary Assembly	335595	na
DUNSAscaffold_332	unplaced-scaffold	na	na	MU069767.1	<>	na	Primary Assembly	335040	na
DUNSAscaffold_333	unplaced-scaffold	na	na	MU069768.1	<>	na	Primary Assembly	334290	na
DUNSAscaffold_334	unplaced-scaffold	na	na	MU069769.1	<>	na	Primary Assembly	334118	na
DUNSAscaffold_335	unplaced-scaffold	na	na	MU069770.1	<>	na	Primary Assembly	333722	na
DUNSAscaffold_336	unplaced-scaffold	na	na	MU069771.1	<>	na	Primary Assembly	332862	na
DUNSAscaffold_337	unplaced-scaffold	na	na	MU069772.1	<>	na	Primary Assembly	331953	na
DUNSAscaffold_338	unplaced-scaffold	na	na	MU069773.1	<>	na	Primary Assembly	331844	na
DUNSAscaffold_339	unplaced-scaffold	na	na	MU069774.1	<>	na	Primary Assembly	331413	na
DUNSAscaffold_340	unplaced-scaffold	na	na	MU069775.1	<>	na	Primary Assembly	330134	na
DUNSAscaffold_341	unplaced-scaffold	na	na	MU069776.1	<>	na	Primary Assembly	329612	na
DUNSAscaffold_342	unplaced-scaffold	na	na	MU069777.1	<>	na	Primary Assembly	326589	na
DUNSAscaffold_343	unplaced-scaffold	na	na	MU069778.1	<>	na	Primary Assembly	326244	na
DUNSAscaffold_344	unplaced-scaffold	na	na	MU069779.1	<>	na	Primary Assembly	325853	na
DUNSAscaffold_345	unplaced-scaffold	na	na	MU069780.1	<>	na	Primary Assembly	325553	na
DUNSAscaffold_346	unplaced-scaffold	na	na	MU069781.1	<>	na	Primary Assembly	325474	na
DUNSAscaffold_347	unplaced-scaffold	na	na	MU069782.1	<>	na	Primary Assembly	324053	na
DUNSAscaffold_348	unplaced-scaffold	na	na	MU069783.1	<>	na	Primary Assembly	323919	na
DUNSAscaffold_349	unplaced-scaffold	na	na	MU069784.1	<>	na	Primary Assembly	323907	na
DUNSAscaffold_350	unplaced-scaffold	na	na	MU069785.1	<>	na	Primary Assembly	377118	na
DUNSAscaffold_351	unplaced-scaffold	na	na	MU069786.1	<>	na	Primary Assembly	323498	na
DUNSAscaffold_352	unplaced-scaffold	na	na	MU069787.1	<>	na	Primary Assembly	323076	na
DUNSAscaffold_353	unplaced-scaffold	na	na	MU069788.1	<>	na	Primary Assembly	322955	na
DUNSAscaffold_354	unplaced-scaffold	na	na	MU069789.1	<>	na	Primary Assembly	320993	na
DUNSAscaffold_355	unplaced-scaffold	na	na	MU069790.1	<>	na	Primary Assembly	320967	na
DUNSAscaffold_356	unplaced-scaffold	na	na	MU069791.1	<>	na	Primary Assembly	320502	na
DUNSAscaffold_357	unplaced-scaffold	na	na	MU069792.1	<>	na	Primary Assembly	320331	na
DUNSAscaffold_358	unplaced-scaffold	na	na	MU069793.1	<>	na	Primary Assembly	318941	na
DUNSAscaffold_359	unplaced-scaffold	na	na	MU069794.1	<>	na	Primary Assembly	317620	na
DUNSAscaffold_360	unplaced-scaffold	na	na	MU069795.1	<>	na	Primary Assembly	316936	na
DUNSAscaffold_361	unplaced-scaffold	na	na	MU069796.1	<>	na	Primary Assembly	315184	na
DUNSAscaffold_362	unplaced-scaffold	na	na	MU069797.1	<>	na	Primary Assembly	315146	na
DUNSAscaffold_363	unplaced-scaffold	na	na	MU069798.1	<>	na	Primary Assembly	314872	na
DUNSAscaffold_364	unplaced-scaffold	na	na	MU069799.1	<>	na	Primary Assembly	314241	na
DUNSAscaffold_365	unplaced-scaffold	na	na	MU069800.1	<>	na	Primary Assembly	313533	na
DUNSAscaffold_366	unplaced-scaffold	na	na	MU069801.1	<>	na	Primary Assembly	312399	na
DUNSAscaffold_367	unplaced-scaffold	na	na	MU069802.1	<>	na	Primary Assembly	311297	na
DUNSAscaffold_368	unplaced-scaffold	na	na	MU069803.1	<>	na	Primary Assembly	310759	na
DUNSAscaffold_369	unplaced-scaffold	na	na	MU069804.1	<>	na	Primary Assembly	308671	na
DUNSAscaffold_370	unplaced-scaffold	na	na	MU069805.1	<>	na	Primary Assembly	308585	na
DUNSAscaffold_371	unplaced-scaffold	na	na	MU069806.1	<>	na	Primary Assembly	308576	na
DUNSAscaffold_372	unplaced-scaffold	na	na	MU069807.1	<>	na	Primary Assembly	308405	na
DUNSAscaffold_373	unplaced-scaffold	na	na	MU069808.1	<>	na	Primary Assembly	308033	na
DUNSAscaffold_374	unplaced-scaffold	na	na	MU069809.1	<>	na	Primary Assembly	307096	na
DUNSAscaffold_375	unplaced-scaffold	na	na	MU069810.1	<>	na	Primary Assembly	306657	na
DUNSAscaffold_376	unplaced-scaffold	na	na	MU069811.1	<>	na	Primary Assembly	306402	na
DUNSAscaffold_377	unplaced-scaffold	na	na	MU069812.1	<>	na	Primary Assembly	305781	na
DUNSAscaffold_378	unplaced-scaffold	na	na	MU069813.1	<>	na	Primary Assembly	305416	na
DUNSAscaffold_379	unplaced-scaffold	na	na	MU069814.1	<>	na	Primary Assembly	305272	na
DUNSAscaffold_380	unplaced-scaffold	na	na	MU069815.1	<>	na	Primary Assembly	305183	na
DUNSAscaffold_381	unplaced-scaffold	na	na	MU069816.1	<>	na	Primary Assembly	304169	na
DUNSAscaffold_382	unplaced-scaffold	na	na	MU069817.1	<>	na	Primary Assembly	304060	na
DUNSAscaffold_383	unplaced-scaffold	na	na	MU069818.1	<>	na	Primary Assembly	302684	na
DUNSAscaffold_384	unplaced-scaffold	na	na	MU069819.1	<>	na	Primary Assembly	301301	na
DUNSAscaffold_385	unplaced-scaffold	na	na	MU069820.1	<>	na	Primary Assembly	299880	na
DUNSAscaffold_386	unplaced-scaffold	na	na	MU069821.1	<>	na	Primary Assembly	298937	na
DUNSAscaffold_387	unplaced-scaffold	na	na	MU069822.1	<>	na	Primary Assembly	296964	na
DUNSAscaffold_388	unplaced-scaffold	na	na	MU069823.1	<>	na	Primary Assembly	296320	na
DUNSAscaffold_389	unplaced-scaffold	na	na	MU069824.1	<>	na	Primary Assembly	296271	na
DUNSAscaffold_390	unplaced-scaffold	na	na	MU069825.1	<>	na	Primary Assembly	295082	na
DUNSAscaffold_391	unplaced-scaffold	na	na	MU069826.1	<>	na	Primary Assembly	294361	na
DUNSAscaffold_392	unplaced-scaffold	na	na	MU069827.1	<>	na	Primary Assembly	294265	na
DUNSAscaffold_393	unplaced-scaffold	na	na	MU069828.1	<>	na	Primary Assembly	293750	na
DUNSAscaffold_394	unplaced-scaffold	na	na	MU069829.1	<>	na	Primary Assembly	293652	na
DUNSAscaffold_395	unplaced-scaffold	na	na	MU069830.1	<>	na	Primary Assembly	292334	na
DUNSAscaffold_396	unplaced-scaffold	na	na	MU069831.1	<>	na	Primary Assembly	292323	na
DUNSAscaffold_397	unplaced-scaffold	na	na	MU069832.1	<>	na	Primary Assembly	291147	na
DUNSAscaffold_398	unplaced-scaffold	na	na	MU069833.1	<>	na	Primary Assembly	290902	na
DUNSAscaffold_399	unplaced-scaffold	na	na	MU069834.1	<>	na	Primary Assembly	289703	na
DUNSAscaffold_400	unplaced-scaffold	na	na	MU069835.1	<>	na	Primary Assembly	289463	na
DUNSAscaffold_401	unplaced-scaffold	na	na	MU069836.1	<>	na	Primary Assembly	287897	na
DUNSAscaffold_402	unplaced-scaffold	na	na	MU069837.1	<>	na	Primary Assembly	287296	na
DUNSAscaffold_403	unplaced-scaffold	na	na	MU069838.1	<>	na	Primary Assembly	287204	na
DUNSAscaffold_404	unplaced-scaffold	na	na	MU069839.1	<>	na	Primary Assembly	287178	na
DUNSAscaffold_405	unplaced-scaffold	na	na	MU069840.1	<>	na	Primary Assembly	285331	na
DUNSAscaffold_406	unplaced-scaffold	na	na	MU069841.1	<>	na	Primary Assembly	285122	na
DUNSAscaffold_407	unplaced-scaffold	na	na	MU069842.1	<>	na	Primary Assembly	283112	na
DUNSAscaffold_408	unplaced-scaffold	na	na	MU069843.1	<>	na	Primary Assembly	282764	na
DUNSAscaffold_409	unplaced-scaffold	na	na	MU069844.1	<>	na	Primary Assembly	282703	na
DUNSAscaffold_410	unplaced-scaffold	na	na	MU069845.1	<>	na	Primary Assembly	282065	na
DUNSAscaffold_411	unplaced-scaffold	na	na	MU069846.1	<>	na	Primary Assembly	281070	na
DUNSAscaffold_412	unplaced-scaffold	na	na	MU069847.1	<>	na	Primary Assembly	280823	na
DUNSAscaffold_413	unplaced-scaffold	na	na	MU069848.1	<>	na	Primary Assembly	280020	na
DUNSAscaffold_414	unplaced-scaffold	na	na	MU069849.1	<>	na	Primary Assembly	279702	na
DUNSAscaffold_415	unplaced-scaffold	na	na	MU069850.1	<>	na	Primary Assembly	279560	na
DUNSAscaffold_416	unplaced-scaffold	na	na	MU069851.1	<>	na	Primary Assembly	279482	na
DUNSAscaffold_417	unplaced-scaffold	na	na	MU069852.1	<>	na	Primary Assembly	279109	na
DUNSAscaffold_418	unplaced-scaffold	na	na	MU069853.1	<>	na	Primary Assembly	278435	na
DUNSAscaffold_419	unplaced-scaffold	na	na	MU069854.1	<>	na	Primary Assembly	277913	na
DUNSAscaffold_420	unplaced-scaffold	na	na	MU069855.1	<>	na	Primary Assembly	277763	na
DUNSAscaffold_421	unplaced-scaffold	na	na	MU069856.1	<>	na	Primary Assembly	277271	na
DUNSAscaffold_422	unplaced-scaffold	na	na	MU069857.1	<>	na	Primary Assembly	276414	na
DUNSAscaffold_423	unplaced-scaffold	na	na	MU069858.1	<>	na	Primary Assembly	275604	na
DUNSAscaffold_424	unplaced-scaffold	na	na	MU069859.1	<>	na	Primary Assembly	274889	na
DUNSAscaffold_425	unplaced-scaffold	na	na	MU069860.1	<>	na	Primary Assembly	274620	na
DUNSAscaffold_426	unplaced-scaffold	na	na	MU069861.1	<>	na	Primary Assembly	274543	na
DUNSAscaffold_427	unplaced-scaffold	na	na	MU069862.1	<>	na	Primary Assembly	272614	na
DUNSAscaffold_428	unplaced-scaffold	na	na	MU069863.1	<>	na	Primary Assembly	271844	na
DUNSAscaffold_429	unplaced-scaffold	na	na	MU069864.1	<>	na	Primary Assembly	271588	na
DUNSAscaffold_430	unplaced-scaffold	na	na	MU069865.1	<>	na	Primary Assembly	333172	na
DUNSAscaffold_431	unplaced-scaffold	na	na	MU069866.1	<>	na	Primary Assembly	269061	na
DUNSAscaffold_432	unplaced-scaffold	na	na	MU069867.1	<>	na	Primary Assembly	268723	na
DUNSAscaffold_433	unplaced-scaffold	na	na	MU069868.1	<>	na	Primary Assembly	267669	na
DUNSAscaffold_434	unplaced-scaffold	na	na	MU069869.1	<>	na	Primary Assembly	267036	na
DUNSAscaffold_435	unplaced-scaffold	na	na	MU069870.1	<>	na	Primary Assembly	266755	na
DUNSAscaffold_436	unplaced-scaffold	na	na	MU069871.1	<>	na	Primary Assembly	266306	na
DUNSAscaffold_437	unplaced-scaffold	na	na	MU069872.1	<>	na	Primary Assembly	265878	na
DUNSAscaffold_438	unplaced-scaffold	na	na	MU069873.1	<>	na	Primary Assembly	265151	na
DUNSAscaffold_439	unplaced-scaffold	na	na	MU069874.1	<>	na	Primary Assembly	264717	na
DUNSAscaffold_440	unplaced-scaffold	na	na	MU069875.1	<>	na	Primary Assembly	263110	na
DUNSAscaffold_441	unplaced-scaffold	na	na	MU069876.1	<>	na	Primary Assembly	262474	na
DUNSAscaffold_442	unplaced-scaffold	na	na	MU069877.1	<>	na	Primary Assembly	262307	na
DUNSAscaffold_443	unplaced-scaffold	na	na	MU069878.1	<>	na	Primary Assembly	262117	na
DUNSAscaffold_444	unplaced-scaffold	na	na	MU069879.1	<>	na	Primary Assembly	260855	na
DUNSAscaffold_445	unplaced-scaffold	na	na	MU069880.1	<>	na	Primary Assembly	260541	na
DUNSAscaffold_446	unplaced-scaffold	na	na	MU069881.1	<>	na	Primary Assembly	260330	na
DUNSAscaffold_447	unplaced-scaffold	na	na	MU069882.1	<>	na	Primary Assembly	259682	na
DUNSAscaffold_448	unplaced-scaffold	na	na	MU069883.1	<>	na	Primary Assembly	259451	na
DUNSAscaffold_449	unplaced-scaffold	na	na	MU069884.1	<>	na	Primary Assembly	258946	na
DUNSAscaffold_450	unplaced-scaffold	na	na	MU069885.1	<>	na	Primary Assembly	257559	na
DUNSAscaffold_451	unplaced-scaffold	na	na	MU069886.1	<>	na	Primary Assembly	255776	na
DUNSAscaffold_452	unplaced-scaffold	na	na	MU069887.1	<>	na	Primary Assembly	255608	na
DUNSAscaffold_453	unplaced-scaffold	na	na	MU069888.1	<>	na	Primary Assembly	255172	na
DUNSAscaffold_454	unplaced-scaffold	na	na	MU069889.1	<>	na	Primary Assembly	254961	na
DUNSAscaffold_455	unplaced-scaffold	na	na	MU069890.1	<>	na	Primary Assembly	254720	na
DUNSAscaffold_456	unplaced-scaffold	na	na	MU069891.1	<>	na	Primary Assembly	254485	na
DUNSAscaffold_457	unplaced-scaffold	na	na	MU069892.1	<>	na	Primary Assembly	254112	na
DUNSAscaffold_458	unplaced-scaffold	na	na	MU069893.1	<>	na	Primary Assembly	254034	na
DUNSAscaffold_459	unplaced-scaffold	na	na	MU069894.1	<>	na	Primary Assembly	253836	na
DUNSAscaffold_460	unplaced-scaffold	na	na	MU069895.1	<>	na	Primary Assembly	252608	na
DUNSAscaffold_461	unplaced-scaffold	na	na	MU069896.1	<>	na	Primary Assembly	252289	na
DUNSAscaffold_462	unplaced-scaffold	na	na	MU069897.1	<>	na	Primary Assembly	251964	na
DUNSAscaffold_463	unplaced-scaffold	na	na	MU069898.1	<>	na	Primary Assembly	251702	na
DUNSAscaffold_464	unplaced-scaffold	na	na	MU069899.1	<>	na	Primary Assembly	251680	na
DUNSAscaffold_465	unplaced-scaffold	na	na	MU069900.1	<>	na	Primary Assembly	250665	na
DUNSAscaffold_466	unplaced-scaffold	na	na	MU069901.1	<>	na	Primary Assembly	250324	na
DUNSAscaffold_467	unplaced-scaffold	na	na	MU069902.1	<>	na	Primary Assembly	320794	na
DUNSAscaffold_468	unplaced-scaffold	na	na	MU069903.1	<>	na	Primary Assembly	249587	na
DUNSAscaffold_469	unplaced-scaffold	na	na	MU069904.1	<>	na	Primary Assembly	249573	na
DUNSAscaffold_470	unplaced-scaffold	na	na	MU069905.1	<>	na	Primary Assembly	248840	na
DUNSAscaffold_471	unplaced-scaffold	na	na	MU069906.1	<>	na	Primary Assembly	248663	na
DUNSAscaffold_472	unplaced-scaffold	na	na	MU069907.1	<>	na	Primary Assembly	247894	na
DUNSAscaffold_473	unplaced-scaffold	na	na	MU069908.1	<>	na	Primary Assembly	246767	na
DUNSAscaffold_474	unplaced-scaffold	na	na	MU069909.1	<>	na	Primary Assembly	245723	na
DUNSAscaffold_475	unplaced-scaffold	na	na	MU069910.1	<>	na	Primary Assembly	245558	na
DUNSAscaffold_476	unplaced-scaffold	na	na	MU069911.1	<>	na	Primary Assembly	245316	na
DUNSAscaffold_477	unplaced-scaffold	na	na	MU069912.1	<>	na	Primary Assembly	245020	na
DUNSAscaffold_478	unplaced-scaffold	na	na	MU069913.1	<>	na	Primary Assembly	244900	na
DUNSAscaffold_479	unplaced-scaffold	na	na	MU069914.1	<>	na	Primary Assembly	244724	na
DUNSAscaffold_480	unplaced-scaffold	na	na	MU069915.1	<>	na	Primary Assembly	244347	na
DUNSAscaffold_481	unplaced-scaffold	na	na	MU069916.1	<>	na	Primary Assembly	241035	na
DUNSAscaffold_482	unplaced-scaffold	na	na	MU069917.1	<>	na	Primary Assembly	239889	na
DUNSAscaffold_483	unplaced-scaffold	na	na	MU069918.1	<>	na	Primary Assembly	239729	na
DUNSAscaffold_484	unplaced-scaffold	na	na	MU069919.1	<>	na	Primary Assembly	239682	na
DUNSAscaffold_485	unplaced-scaffold	na	na	MU069920.1	<>	na	Primary Assembly	238954	na
DUNSAscaffold_486	unplaced-scaffold	na	na	MU069921.1	<>	na	Primary Assembly	238917	na
DUNSAscaffold_487	unplaced-scaffold	na	na	MU069922.1	<>	na	Primary Assembly	242570	na
DUNSAscaffold_488	unplaced-scaffold	na	na	MU069923.1	<>	na	Primary Assembly	237833	na
DUNSAscaffold_489	unplaced-scaffold	na	na	MU069924.1	<>	na	Primary Assembly	237742	na
DUNSAscaffold_490	unplaced-scaffold	na	na	MU069925.1	<>	na	Primary Assembly	237235	na
DUNSAscaffold_491	unplaced-scaffold	na	na	MU069926.1	<>	na	Primary Assembly	236864	na
DUNSAscaffold_492	unplaced-scaffold	na	na	MU069927.1	<>	na	Primary Assembly	236028	na
DUNSAscaffold_493	unplaced-scaffold	na	na	MU069928.1	<>	na	Primary Assembly	235657	na
DUNSAscaffold_494	unplaced-scaffold	na	na	MU069929.1	<>	na	Primary Assembly	235152	na
DUNSAscaffold_495	unplaced-scaffold	na	na	MU069930.1	<>	na	Primary Assembly	234416	na
DUNSAscaffold_496	unplaced-scaffold	na	na	MU069931.1	<>	na	Primary Assembly	233726	na
DUNSAscaffold_497	unplaced-scaffold	na	na	MU069932.1	<>	na	Primary Assembly	233374	na
DUNSAscaffold_498	unplaced-scaffold	na	na	MU069933.1	<>	na	Primary Assembly	232860	na
DUNSAscaffold_499	unplaced-scaffold	na	na	MU069934.1	<>	na	Primary Assembly	232086	na
DUNSAscaffold_500	unplaced-scaffold	na	na	MU069935.1	<>	na	Primary Assembly	231946	na
DUNSAscaffold_501	unplaced-scaffold	na	na	MU069936.1	<>	na	Primary Assembly	231715	na
DUNSAscaffold_502	unplaced-scaffold	na	na	MU069937.1	<>	na	Primary Assembly	230723	na
DUNSAscaffold_503	unplaced-scaffold	na	na	MU069938.1	<>	na	Primary Assembly	230403	na
DUNSAscaffold_504	unplaced-scaffold	na	na	MU069939.1	<>	na	Primary Assembly	230209	na
DUNSAscaffold_505	unplaced-scaffold	na	na	MU069940.1	<>	na	Primary Assembly	228202	na
DUNSAscaffold_506	unplaced-scaffold	na	na	MU069941.1	<>	na	Primary Assembly	227833	na
DUNSAscaffold_507	unplaced-scaffold	na	na	MU069942.1	<>	na	Primary Assembly	377167	na
DUNSAscaffold_508	unplaced-scaffold	na	na	MU069943.1	<>	na	Primary Assembly	225654	na
DUNSAscaffold_509	unplaced-scaffold	na	na	MU069944.1	<>	na	Primary Assembly	225515	na
DUNSAscaffold_510	unplaced-scaffold	na	na	MU069945.1	<>	na	Primary Assembly	225286	na
DUNSAscaffold_511	unplaced-scaffold	na	na	MU069946.1	<>	na	Primary Assembly	225039	na
DUNSAscaffold_512	unplaced-scaffold	na	na	MU069947.1	<>	na	Primary Assembly	224698	na
DUNSAscaffold_513	unplaced-scaffold	na	na	MU069948.1	<>	na	Primary Assembly	221859	na
DUNSAscaffold_514	unplaced-scaffold	na	na	MU069949.1	<>	na	Primary Assembly	221304	na
DUNSAscaffold_515	unplaced-scaffold	na	na	MU069950.1	<>	na	Primary Assembly	221247	na
DUNSAscaffold_516	unplaced-scaffold	na	na	MU069951.1	<>	na	Primary Assembly	221078	na
DUNSAscaffold_517	unplaced-scaffold	na	na	MU069952.1	<>	na	Primary Assembly	219965	na
